"file_name","Time","Character","Type.of.Roll","Total.Value","Natural.Value","Crit.","Damage","X..Kills","Notes","roll"
"93","1:03:45","Tova","Dexterity Save","11","9",NA,NA,NA,"Against Tidal Wave",1
"93","1:04:13","Keyleth","Damage","18",NA,NA,"36 (18 to Utugash, 18 to Tova)",NA,"Tidal Wave, Utugash and Tova are prone",1
"93","1:05:58","Tova","Wisdom Save","Unknown","Unknown",NA,NA,NA,"Against Bloodlust, success",1
"93","1:07:23","Tova","Attack","26","16",NA,NA,NA,"Claw with advantage (advantage not rolled)",1
"93","1:07:31","Tova","Attack","16","6",NA,NA,NA,"Disregarded due to advantage",1
"93","1:07:31","Tova","Attack","24","14",NA,NA,NA,"Claw with advantage",1
"93","1:08:07","Tova","Damage","13",NA,NA,"13 Slashing to Utugash",NA,NA,1
"93","1:08:08","Tova","Damage","15",NA,NA,"15 Slashing to Utugash",NA,NA,1
"93","1:08:09","Tova","Damage","9",NA,NA,"9 Cold to Utugash",NA,NA,1
"93","1:09:37","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:09:37","Grog","Attack","35","18",NA,NA,NA,"Dwarven Thrower with advantage",1
"93","1:09:43","Grog","Damage","26",NA,NA,"26 to Utugash",NA,NA,1
"93","1:09:51","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:09:51","Grog","Attack","29","12",NA,NA,NA,"Dwarven Thrower with advantage",1
"93","1:09:55","Grog","Damage","26",NA,NA,"26 to Utugash",NA,NA,1
"93","1:10:07","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:10:07","Grog","Attack","37","20",NA,NA,NA,"With advantage",1
"93","1:10:12","Grog","Damage","22",NA,NA,"22 to Utugash",NA,NA,1
"93","1:10:40","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:10:40","Grog","Attack","23","6",NA,NA,NA,"Dwarven Thrower with advantage",1
"93","1:10:46","Grog","Damage","25",NA,NA,"25 to Utugash",NA,NA,1
"93","1:10:53","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:10:53","Grog","Attack","29","12",NA,NA,NA,"Dwarven Thrower with advantage",1
"93","1:10:58","Grog","Damage","21",NA,NA,"21 to Utugash",NA,NA,1
"93","1:11:22","Grog","Dexterity Save","Unknown","Unknown",NA,NA,NA,"Disregarded",1
"93","1:11:22","Grog","Dexterity Save","7","5",NA,NA,NA,"Disregarded",1
"93","1:13:22","Percy","Attack","23","8",NA,NA,NA,"Animus Torso Shot",1
"93","1:13:32","Percy","Damage","21",NA,NA,"21 (14 Piercing + 2 Psychic + 5 Necrotic) to Bone Devil",NA,NA,1
"93","1:14:14","Percy","Attack","24","9",NA,NA,NA,"Animus Head Shot",1
"93","1:14:20","Percy","Damage","18",NA,NA,"18 (11 Piercing + 5 Psychic + 2 Necrotic) to Bone Devil",NA,NA,1
"93","1:14:54","Percy","Attack","16","6",NA,NA,NA,"Animus Sharpshooter",1
"93","1:15:33","Grog","Dexterity Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:15:33","Grog","Dexterity Save","18","16",NA,"10 [7 (14/2) Piercing + 3 (6/2) Fire] to Grog",NA,"Against Cage drop, Grog is restrained",1
"93","1:22:46","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:22:46","Vax'ildan","Attack","26","17",NA,NA,NA,"Whisper (thrown) Sharpshooter Sneak Attack with advantage",1
"93","1:23:12","Vax'ildan","Damage","59",NA,NA,"59 to Bone Devil",NA,NA,1
"93","1:26:08","Taryon","Attack","Nat1","1",NA,NA,NA,"Disregarded due to Luck",1
"93","1:26:08","Taryon","Attack","3","3",NA,NA,NA,"Ring of the Ram (3 charges) with Luck",1
"93","1:28:56","Vex'ahlia","Stealth","23","13",NA,NA,NA,NA,1
"93","1:29:35","Keyleth","Damage","30",NA,NA,"60 Radiant (30 to Barbed Devil 1 and Barbed Devil 2)",NA,"Sunbeam, Barbed Devils 1 & 2 are blinded",1
"93","1:30:56","Keyleth","Healing","9",NA,NA,NA,NA,"Healing Word (1st), Tova heals 9 points",1
"93","1:33:16","Tova","Athletics","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:33:16","Tova","Athletics","18","8",NA,NA,NA,"With advantage",1
"93","1:33:39","Tova","Attack","Nat1","1",NA,NA,NA,"Cage throw",1
"93","1:35:07","Grog","Strength","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:35:07","Grog","Strength","27","19",NA,NA,NA,"With advantage",1
"93","1:35:59","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:35:59","Grog","Attack","Nat20","20","Y",NA,NA,"Dwarven Thrower with advantage",1
"93","1:36:18","Grog","Damage","38",NA,NA,"38 to Bearded Devil 1","1",NA,1
"93","1:37:46","Tova","Damage","6",NA,NA,"6 to Tova",NA,"Blood Curse of Mutual Suffering (amplified)",1
"93","1:38:48","Percy","Attack","26","11",NA,NA,NA,"Animus",1
"93","1:38:55","Percy","Damage","16",NA,NA,"16 (9 Piercing + 5 Necrotic + 2 Psychic) to Bone Devil","1",NA,1
"93","1:39:48","Percy","Attack","23","8",NA,NA,NA,"Animus",1
"93","1:40:02","Percy","Damage","16",NA,NA,"16 (15 Piercing + 1 Psychic) to Bearded Devil 2",NA,NA,1
"93","1:40:22","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:40:22","Percy","Attack","25","15",NA,NA,NA,"Animus Sharpshooter with advantage",1
"93","1:40:33","Percy","Damage","29",NA,NA,"29 (25 Piercing + 4 Psychic) to Bearded Devil 2","1",NA,1
"93","1:44:15","Tova","Dexterity Save","18","16",NA,"17 Bludgeoning to Tova, 17 Bludgeoning to Utugash",NA,"Against Corpulent Form, Tova is grappled and prone",1
"93","1:44:22","Keyleth","Dexterity Save","14","10",NA,"17 Bludgeoning to Keyleth",NA,"Against Corpulent Form, Keyleth is grappled and prone",1
"93","1:45:15","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:45:15","Keyleth","Constitution Save",NA,"18",NA,NA,NA,"Concentration Check with advantage",1
"93","1:47:27","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","1:47:27","Keyleth","Constitution Save","17","13",NA,NA,NA,"Concentration Check with advantage",1
"93","1:49:36","Vax'ildan","Attack","16","2",NA,NA,NA,"Whisper",1
"93","1:49:40","Vax'ildan","Attack","19","6",NA,NA,NA,"Dagger of Venom",1
"93","1:51:16","Vex'ahlia","Attack","Nat1","1",NA,NA,NA,"Fenthras",1
"93","1:51:36","Vex'ahlia","Attack","23","7",NA,NA,NA,"Fenthras",1
"93","1:51:48","Vex'ahlia","Damage","19",NA,NA,"19 (18 Piercing + 1 Lightning) to Utugash",NA,NA,1
"93","1:53:15","Taryon","Death Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to Luck",1
"93","1:53:15","Taryon","Death Save","Unknown","Unknown",NA,NA,NA,"With Luck, Taryon fails a death save",1
"93","1:55:32","Keyleth","Attack","Nat20","20","Y",NA,NA,"Piledrive as Fire Giant",1
"93","1:56:56","Keyleth","Damage","31",NA,NA,"55 [(24x2) + 7] to Utugash",NA,NA,1
"93","1:58:03","Tova","Damage","4",NA,NA,"4 to Tova",NA,"Blood Curse of the Marked (amplified)",1
"93","1:58:23","Tova","Attack","28","18",NA,NA,NA,"Claw",1
"93","1:58:23","Tova","Attack","24","14",NA,NA,NA,"Claw",1
"93","1:58:36","Tova","Damage","11",NA,NA,"11 to Utugash",NA,NA,1
"93","1:58:38","Tova","Damage","13",NA,NA,"13 to Utugash",NA,NA,1
"93","1:58:55","Tova","Damage","7",NA,NA,"14 (7x2) to Utugash","1","Crimson Rite: Rite of the Frozen; HDYWTDT",1
"93","2:02:18","Keyleth","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"93","2:02:18","Keyleth","Attack","19","8",NA,NA,"1","Attack of Opportunity with disadvantage (Fire Giant) against Imp 1",1
"93","2:03:23","Taryon","Attack","14","7",NA,NA,NA,"Thrown Lance",1
"93","2:05:25","Percy","Intimidation","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","2:05:25","Percy","Intimidation","8","6",NA,NA,NA,"With advantage",1
"93","2:05:56","Vex'ahlia","Attack","21","7",NA,NA,NA,"Fenthras",1
"93","2:06:07","Vex'ahlia","Damage","18",NA,NA,"18 to Lemure","1",NA,1
"93","2:09:28","Vex'ahlia","Healing","Unknown","Unknown",NA,NA,NA,"Cure Wounds (3rd), Trinket heals unknown amount",1
"93","2:13:18","Grog","Dexterity Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","2:13:18","Grog","Dexterity Save","15","13",NA,NA,NA,"Against trap with advantage",1
"93","2:14:15","Vax'ildan","Investigation","30","15",NA,NA,NA,NA,1
"93","2:16:58","Taryon","Healing","Unknown","Unknown",NA,NA,NA,"Healing Draught, Taryon heals unknown amount",1
"93","2:17:42","Vex'ahlia","Healing","Unknown","Unknown",NA,NA,NA,"Cure Wounds (2nd), Vex'ahlia heals unknown amount",1
"93","2:20:53","Keyleth","Deception","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"93","2:20:53","Keyleth","Deception","8","8",NA,NA,NA,"With disadvantage",1
"93","2:43:31","Vax'ildan","Perception","27","13",NA,NA,NA,NA,1
"93","2:43:31","Vex'ahlia","Perception","31","16",NA,NA,NA,NA,1
"93","2:44:31","Grog","Dexterity","17","15",NA,NA,NA,NA,1
"93","3:00:14","Trinket","Strength","17","14",NA,NA,NA,NA,1
"93","3:00:37","Vex'ahlia","Strength","15","17",NA,NA,NA,NA,1
"93","3:02:28","Vax'ildan","Thieves' Tools","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"93","3:02:28","Vax'ildan","Thieves' Tools","27","10",NA,NA,NA,"With disadvantage, Possible RT Use",1
"93","3:02:28","Keyleth","Investigation","Nat","1",NA,NA,NA,NA,1
"93","3:02:26","Vax'ildan","Thieves' Tools","27","10",NA,NA,NA,"Possible RT Use",1
"93","3:03:02","Grog","Strength","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:03:02","Grog","Strength","24","16",NA,NA,NA,"With advantage",1
"93","3:04:45","Vex'ahlia","Thieves' Tools","27","16",NA,NA,NA,NA,1
"93","3:05:24","Vax'ildan","Thieves' Tools","27","10",NA,NA,NA,"Possible RT Use",1
"93","3:05:50","Grog","Strength","26","18",NA,NA,NA,NA,1
"93","3:06:24","Grog","Damage","10",NA,NA,"20 (10x2) to Cell Door",NA,NA,1
"93","3:12:00","Taryon","Stealth","17","7",NA,NA,NA,"With Pass Without a Trace",1
"93","3:12:00","Percy","Stealth","35","19",NA,NA,NA,"With Pass Without a Trace",1
"93","3:12:00","Keyleth","Stealth","26","8",NA,NA,NA,"With Pass Without a Trace",1
"93","3:12:00","Vax'ildan","Stealth","37","10",NA,NA,NA,"With Pass Without a Trace, Possible RT Use",1
"93","3:12:00","Tova","Stealth","15","4",NA,NA,NA,"With Pass Without a Trace",1
"93","3:12:00","Vex'ahlia","Stealth","34","13",NA,NA,NA,"With Pass Without a Trace",1
"93","3:12:00","Grog","Stealth","25","13",NA,NA,NA,"With Pass Without a Trace",1
"93","3:14:22","Vax'ildan","Investigation","18","10",NA,NA,NA,"Possible RT Use",1
"93","3:21:46","Percy","Initiative","30","18",NA,NA,NA,NA,1
"93","3:21:51","Tova","Initiative","23","22",NA,NA,NA,NA,1
"93","3:21:51","Grog","Initiative","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:21:51","Grog","Initiative","20","18",NA,NA,NA,"With advantage",1
"93","3:22:12","Keyleth","Initiative","11","9",NA,NA,NA,NA,1
"93","3:22:24","Vax'ildan","Initiative","7","2",NA,NA,NA,NA,1
"93","3:22:25","Vex'ahlia","Initiative","8","3",NA,NA,NA,NA,1
"93","3:22:30","Taryon","Initiative","4","4",NA,NA,NA,NA,1
"93","3:32:43","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:32:43","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Concentration Check with advantage",1
"93","3:32:46","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:32:46","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Concentration Check with advantage",1
"93","3:32:54","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:32:54","Keyleth","Constitution Save","11","7",NA,NA,NA,"Concentration Check with advantage",1
"93","3:33:44","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:33:44","Keyleth","Constitution Save","Unknown","Unknown",NA,NA,NA,"Concentration Check with advantage",1
"93","3:35:53","Keyleth","Death Save","12","12",NA,NA,NA,"Keyleth succeeds a death save",1
"93","3:37:19","Vex'ahlia","Healing","27",NA,NA,NA,NA,"Cure Wounds (4th), Keyleth heals 27 points, is conscious",1
"93","3:38:16","Vax'ildan","Healing","22",NA,NA,NA,NA,"Superior Healing Potion, Keyleth heals 22 points",1
"93","3:40:21","Taryon","Damage","25",NA,NA,"25 Acid to Bone Devil",NA,NA,1
"93","3:41:45","Percy","Attack","29","14",NA,NA,NA,"Animus Torso Shot",1
"93","3:41:56","Percy","Damage","20",NA,NA,"20 (15 Piercing + 5 Psychic) to Bone Devil",NA,NA,1
"93","3:42:27","Percy","Attack","25","10",NA,NA,NA,"Animus",1
"93","3:42:34","Percy","Damage","23",NA,NA,"23 (17 Piercing + 6 Psychic) to Spined Devil 1","1",NA,1
"93","3:43:05","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:43:05","Percy","Attack","29","14",NA,NA,NA,"Animus Dead Eye",1
"93","3:43:13","Percy","Damage","15",NA,NA,"15 (14 Piercing + 1 Psychic) to Spined Devil 2",NA,NA,1
"93","3:43:33","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:43:33","Percy","Attack","24","9",NA,NA,NA,"Animus Dead Eye",1
"93","3:43:41","Percy","Damage","15",NA,NA,"15 (14 Piercing + 1 Psychic) to Spined Devil 2","1",NA,1
"93","3:43:54","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:43:54","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Animus Dead Eye",1
"93","3:44:07","Percy","Damage","18",NA,NA,"18 (13 Piercing + 5 Psychic) to Spined Devil 3",NA,NA,1
"93","3:44:25","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:44:25","Percy","Attack","24","9",NA,NA,NA,"Animus Dead Eye",1
"93","3:44:34","Percy","Damage","20",NA,NA,"20 (16 Piercing + 4 Psychic) to Spined Devil 3","1",NA,1
"93","3:46:31","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:46:31","Grog","Attack","29","12",NA,NA,NA,"Dwarven Thrower Reckless",1
"93","3:46:36","Grog","Damage","24",NA,NA,"24 to Bone Devil",NA,NA,1
"93","3:46:41","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:46:41","Grog","Attack","Nat20","20","Y",NA,NA,"Dwarven Thrower Reckless",1
"93","3:46:52","Grog","Damage","34",NA,NA,"34 to Bone Devil",NA,NA,1
"93","3:49:08","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:49:08","Grog","Attack","30","13",NA,NA,NA,"Dwarven Thrower Reckles Retaliation",1
"93","3:49:12","Grog","Damage","24",NA,NA,"24 to Bone Devil","1",NA,1
"93","3:53:30","Vex'ahlia","Initiative","24","19",NA,NA,NA,NA,1
"93","3:53:31","Tova","Initiative","21","20",NA,NA,NA,NA,1
"93","3:53:40","Vax'ildan","Investigation","22","14",NA,NA,NA,NA,1
"93","3:53:53","Keyleth","Initiative","17","15",NA,NA,NA,NA,1
"93","3:53:54","Percy","Initiative","15","3",NA,NA,NA,NA,1
"93","3:54:02","Grog","Initiative","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:54:02","Grog","Initiative","13","11",NA,NA,NA,NA,1
"93","2:54:07","Taryon","Initiative","2","2",NA,NA,NA,NA,1
"93","3:54:10","Vax'ildan","Initiative","8","3",NA,NA,NA,NA,1
"93","3:54:33","Vex'ahlia","Investigation","23","18",NA,NA,NA,NA,1
"93","3:56:16","Tova","Perception","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","3:56:16","Tova","Perception","23",NA,NA,NA,NA,"With advantage",1
"93","3:56:46","Tova","Investigation","18",NA,NA,NA,NA,NA,1
"93","4:01:08","Keyleth","Healing","23",NA,NA,NA,NA,"Mass Cure Wounds; Grog, Percy, Keyleth, Tary, Vax, Tova heal 23 points",1
"93","4:04:41","Percy","Attack","32","17",NA,NA,NA,"Animus Head Shot",1
"93","4:04:51","Percy","Damage","14",NA,NA,"14 (11 Piercing + 3 Psychic) to Chain Golem",NA,NA,1
"93","4:05:30","Percy","Attack","27","17",NA,NA,NA,"Animus Sharpshooter",1
"93","4:05:39","Percy","Damage","32",NA,NA,"32 (27 Piercing + 5 Psychic) to Chain Golem",NA,NA,1
"93","4:06:01","Percy","Attack","14","4",NA,NA,NA,"Animus Sharpshooter",1
"93","4:06:46","Grog","Attack","23","6",NA,NA,NA,"Dwarven Thrower",1
"93","4:06:56","Grog","Damage","25",NA,NA,"50 (25x2) to Door",NA,"Door Opens",1
"93","4:08:02","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"93","4:08:02","Grog","Attack","32","15",NA,NA,NA,"Dwarven Thrower Reckless",1
"93","4:08:07","Grog","Damage","22",NA,NA,"22 to Hotis","1",NA,1
"93","4:13:16","Taryon","Dexterity Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to Luck",1
"93","4:13:16","Taryon","Dexterity Save","20","20",NA,NA,NA,"Against Chain Prison with Luck",1
"93","4:13:20","Keyleth","Dexterity Save","23","19",NA,NA,NA,"Against Chain Prison",1
"93","4:13:34","Percy","Dexterity Save","17","11",NA,NA,NA,"Disregarded due to Indomitable",1
"93","4:13:34","Percy","Dexterity Save","17","11",NA,NA,NA,"Against Chain Prison with Indomitable, Percy is restrained",1
"93","4:14:48","Keyleth","Healing","13",NA,NA,NA,NA,"Healing Word (2nd), Keyleth heals 13 points",1
"93","4:15:46","Percy","Strength","14","13",NA,NA,NA,NA,1
"93","4:16:01","Percy","Strength","Unknown","Unknown",NA,NA,NA,NA,1
"94","0:21:49","Vex'ahlia","Healing","6",NA,NA,NA,NA,"Cure Wounds (3rd), Trinket heals 6 points",1
"94","0:36:10","Vax'ildan","Insight","5","3",NA,NA,NA,NA,1
"94","0:36:10","Taryon","Deception","5","3",NA,NA,NA,NA,1
"94","1:04:54","Taryon","Persuasion","26","19",NA,NA,NA,NA,1
"94","1:06:53","Grog","Persuasion","3","2",NA,NA,NA,"With disadvantage",1
"94","1:06:53","Grog","Persuasion","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"94","1:07:39","Grog","Deception","20","19",NA,NA,NA,NA,1
"94","1:07:43","Vax'ildan","Insight","28","26",NA,NA,NA,NA,1
"94","1:07:45","Keyleth","Insight","Nat20","20",NA,NA,NA,NA,1
"94","1:07:50","Taryon","Insight","Unknown","Unknown",NA,NA,NA,NA,1
"94","1:07:54","Vex'ahlia","Insight","Unknown","Unknown",NA,NA,NA,"Greater than 20",1
"94","1:32:15","Percy","Insight","21","18",NA,NA,NA,NA,1
"94","1:07:54","Vex'ahlia","Insight","Unknown","Unknown",NA,NA,NA,NA,1
"94","1:32:15","Percy","Intelligence","7","2",NA,NA,NA,NA,1
"94","1:35:18","Percy","Intelligence","24","19",NA,NA,NA,NA,1
"94","1:55:32","Keyleth","Insight","27","15",NA,NA,NA,NA,1
"94","1:55:40","Percy","Deception","4","2",NA,NA,NA,NA,1
"94","2:31:25","Grog","Constitution Save","16","5",NA,NA,NA,NA,1
"94","2:57:52","Vex'ahlia","Persuasion","15","7",NA,NA,NA,NA,1
"94","3:01:44","Vex'ahlia","Wisdom Save","10","5",NA,NA,NA,NA,1
"94","3:06:02","Vex'ahlia","Wisdom Save","15","10",NA,NA,NA,NA,1
"94","3:12:45","Vex'ahlia","Investigation","11","3",NA,NA,NA,NA,1
"94","3:16:20","Vex'ahlia","Intelligence","19","17",NA,NA,NA,NA,1
"94","3:17:37","Vex'ahlia","Survival","22","14",NA,NA,NA,"Disregarded due to advantage",1
"94","3:17:37","Vex'ahlia","Survival","22","14",NA,NA,NA,"With advantage",1
"94","3:18:17","Vex'ahlia","Stealth","33","12",NA,NA,NA,"With Pass Without a Trace",1
"94","3:18:57","Vex'ahlia","Survival","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"94","3:18:57","Vex'ahlia","Survival","22","14",NA,NA,NA,"With advantage",1
"94","3:21:12","Vex'ahlia","Perception","Nat1","1",NA,NA,NA,"Disregarded due to advantage",1
"94","3:21:12","Vex'ahlia","Perception","15","2",NA,NA,NA,"With advantage",1
"94","3:24:04","Vex'ahlia","Survival","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"94","3:24:04","Vex'ahlia","Survival","24","15",NA,NA,NA,"With advantage",1
"94","3:24:16","Vex'ahlia","Stealth","32","11",NA,NA,NA,"With Pass Without a Trace",1
"94","3:26:55","Vex'ahlia","Attack","29","13","Y",NA,NA,"Fenthras Surprise Bramble with Sharpshooter",1
"94","3:27:22","Vex'ahlia","Damage","28",NA,NA,"66 to Gray Render",NA,NA,1
"94","3:29:31","Vex'ahlia","Initiative","10","5",NA,NA,NA,NA,1
"94","3:24:09","Vex'ahlia","Attack","25","9",NA,NA,NA,"Fenthras with Blazing Bowstring",1
"94","3:34:20","Vex'ahlia","Damage","31",NA,NA,"31 (13 Piercing + 4 HM + 3 SA + 4 Lightning + 7 Fire) to Gray Render",NA,NA,1
"94","3:34:55","Vex'ahlia","Attack","28","12",NA,NA,NA,"Fenthras with Blazing Bowstring",1
"94","3:35:09","Vex'ahlia","Damage","34",NA,NA,"34 (18 Piercing + 3 Lightning + 6 HM + 7 Fire) to Gray Render",NA,NA,1
"94","3:36:30","Trinket","Attack","21","13",NA,NA,NA,"Bite Attack of Opportunity",1
"94","3:36:41","Trinket","Damage","9",NA,NA,"9 to Gray Render",NA,NA,1
"94","3:37:15","Vex'ahlia","Acrobatics","34","17",NA,NA,NA,NA,1
"94","3:39:13","Vex'ahlia","Attack","19","3",NA,NA,NA,"Fenthras",1
"94","3:39:24","Vex'ahlia","Damage","24",NA,NA,"24 (16 Piercing + 2 Lightning + 6 SA) to Gray Render",NA,NA,1
"94","3:40:09","Vex'ahlia","Constitution Save","12","10",NA,NA,NA,"Concentration",1
"94","3:40:22","Vex'ahlia","Constitution Save","4","2",NA,NA,NA,"Concentration",1
"94","3:40:41","Trinket","Attack","24","16",NA,NA,NA,"Bite",1
"94","3:40:46","Trinket","Damage","12",NA,NA,"12 to Gray Render",NA,NA,1
"94","3:40:56","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Fenthras (called as '20 something')",1
"94","3:41:08","Vex'ahlia","Damage","16",NA,NA,"16 (12 Piercing + 4 Lightning) to Gray Render",NA,NA,1
"94","3:43:22","Vex'ahlia","Strength Save","10","4",NA,"15 Bludgeoning to Vex'ahlia",NA,"To stay on broom",1
"94","3:44:28","Trinket","Attack","Nat20","20","Y",NA,NA,"Bite Attack of Opportunity",1
"94","3:44:53","Trinket","Damage","16",NA,NA,"16 to Gray Render",NA,NA,1
"94","3:47:16","Vex'ahlia","Attack","17","1",NA,NA,NA,"Fenthras",1
"94","3:47:35","Vex'ahlia","Damage","15",NA,NA,"15 (12 Piercing + 1 Lightning + 2 SA) to Gray Render",NA,NA,1
"94","3:47:53","Vex'ahlia","Attack","29",NA,NA,NA,NA,"Fenthras",1
"94","3:48:00","Vex'ahlia","Damage","18",NA,NA,"18 (16 Piercing + 2 Lightning) to Gray Render",NA,NA,1
"94","3:48:56","Trinket","Attack","16","8",NA,NA,NA,"Bite Attack of Opportunity",1
"94","3:50:09","Vex'ahlia","Acrobatics","18","1",NA,NA,NA,NA,1
"94","3:51:26","Vex'ahlia","Attack","28","12",NA,NA,NA,"Fenthras",1
"94","3:51:35","Vex'ahlia","Damage","22",NA,NA,"22 (14 Piercing + 2 Lightning + 6 SA) to Gray Render",NA,"HDYWTDT",1
